BAMid,Approach Vertical,Vertical Jump,3/4 Court sprint  ,4-Way agility,Reaction Shuttle,BAMScore,Wingspan,Reach,Height,Weight,Body Comp,Hand Width,approach_vertical_rank,vertical_jump_rank,reaction_shuttle_rank,bam_score_rank,wingspan_rank,reach_rank,height_rank,weight_rank,body_comp_rank,hand_width_rank,fourway_rank,courtsprint_rank
1238,33.5,27.0,3.613,13.168,3.421,1840.0,79.5,101.0,76.25,214.0,13.4,10.0,4,4,3,3,4,4,4,5,3,5,5,4
863,32.0,30.0,3.44,12.235,3.561,1922.0,84.5,102.5,77.0,232.5,27.8,9.5,4,5,4,4,5,4,4,5,5,4,3,3
284,30.5,24.5,3.424,11.084,3.61,1932.0,76.75,97.5,74.5,162.0,11.7,9.5,3,3,4,4,3,3,3,3,3,4,2,3
809,29.0,26.0,3.202,11.02,3.442,2062.0,75.5,95.5,73.5,174.6,7.4,9.5,3,4,3,5,3,3,3,3,2,4,2,3
1244,33.5,27.0,3.158,11.708,3.182,2059.0,75.5,97.0,74.0,178.0,14.9,9.75,4,4,2,5,3,3,3,3,3,5,3,3
482,30.5,25.0,,,,2020.0,,,,,,,3,3,1,4,1,1,1,1,1,1,1,1
1090,31.0,24.0,3.376,12.247,3.77399999999999,1829.0,73.75,94.5,72.75,171.2,7.8,8.25,3,3,4,3,3,3,3,3,2,3,3,3
767,34.0,27.0,3.717,13.018,3.777,1762.0,77.0,97.5,73.5,154.8,6.0,8.5,4,4,4,3,3,3,3,3,2,3,5,4
1007,33.5,29.5,3.897,11.714,3.065,1949.0,80.0,99.0,76.5,173.1,4.0,10.0,4,5,2,4,4,4,4,3,2,5,3,5
909,30.0,23.5,3.386,12.424,3.475,1871.0,80.5,103.0,78.75,211.0,11.1,9.0,3,3,3,3,4,4,4,5,3,4,4,3
1111,34.5,26.5,3.193,11.918,3.446,2000.0,73.0,92.5,72.0,158.0,10.3,8.0,4,4,3,4,3,2,3,3,3,2,3,3
535,39.0,33.0,3.314,12.156,3.286,2055.0,72.0,94.0,71.5,148.0,14.1,8.25,5,5,3,5,2,3,3,2,3,3,3,3
1202,33.5,29.5,3.372,12.272,3.4,1967.0,78.5,101.0,76.5,172.0,14.0,9.0,4,5,3,4,4,4,4,3,3,4,4,3
1468,33.5,29.5,3.424,12.288,3.47,1949.0,79.5,99.5,75.5,182.2,9.5,9.0,4,5,3,4,4,4,4,4,3,4,4,3
692,33.0,28.0,3.347,12.082,3.08,2020.0,77.0,97.5,74.0,205.0,19.5,9.25,4,4,2,4,3,3,3,4,4,4,3,3
473,31.0,28.0,3.395,12.369,3.391,1931.0,82.0,102.0,77.0,219.1,24.6,9.5,3,4,3,4,4,4,4,5,5,4,4,3
399,33.5,30.5,3.273,11.866,4.326,1836.0,82.5,102.5,77.0,162.7,12.2,8.25,4,5,5,3,4,4,4,3,3,3,3,3
1367,27.5,23.0,3.643,12.894,3.62,1737.0,82.0,101.0,77.5,217.0,20.1,10.0,2,3,4,2,4,4,4,5,4,5,4,4
418,30.0,22.5,3.541,12.217,3.703,1792.0,77.0,101.5,74.0,157.75,6.5,8.0,3,2,4,3,3,4,3,3,2,2,3,4
478,26.0,21.0,3.826,13.099,4.244,1510.0,80.0,99.0,76.5,213.7,27.4,8.25,2,2,5,1,4,4,4,5,5,3,5,5
263,34.5,27.5,3.189,10.9279999999999,3.266,2103.0,76.5,97.5,75.5,179.5,16.0,8.25,4,4,3,5,3,3,4,3,4,3,2,3
627,31.0,25.0,3.732,12.707,3.755,1743.0,84.75,107.0,80.0,243.0,23.6,9.75,3,3,4,2,5,5,4,5,5,5,4,4
553,36.5,30.0,3.311,11.552,3.169,2079.0,82.0,105.0,80.0,195.0,9.2,10.0,5,5,2,5,4,5,4,4,3,5,2,3
915,35.0,27.5,3.428,11.52,3.71199999999999,1937.0,27.0,95.5,71.25,170.4,7.25,8.0,4,4,4,4,1,3,3,3,2,2,2,3
1023,30.0,23.0,3.668,12.937,3.603,1756.0,83.0,106.0,79.0,204.0,11.3,10.0,3,3,4,3,4,5,4,4,3,5,5,4
925,33.5,27.0,3.565,12.0059999999999,3.354,1936.0,75.25,98.0,75.0,173.2,7.1,9.5,4,4,3,4,3,3,3,3,2,4,3,4
479,,,3.376,11.8009999999999,3.597,1823.0,,,,,,,1,1,4,3,1,1,1,1,1,1,3,3
902,32.0,27.5,3.553,12.289,3.488,1892.0,82.25,105.0,77.0,185.4,19.5,9.0,4,4,3,4,4,5,4,4,4,4,4,4
352,29.5,26.5,3.444,11.93,3.012,1981.0,83.5,104.5,79.5,200.0,19.9,10.25,3,4,2,4,5,4,4,4,4,5,3,3
1295,34.5,28.0,3.249,11.41,3.346,2048.0,72.5,93.5,72.5,162.8,15.8,8.25,4,4,3,5,2,3,3,3,4,3,2,3
931,32.0,27.0,3.424,12.39,3.412,1921.0,73.0,92.0,69.75,148.8,11.9,8.0,4,4,3,4,3,2,2,2,3,2,4,3
891,35.5,22.5,3.401,12.562,3.852,1770.0,79.75,100.0,77.0,188.5,19.2,8.25,5,2,5,3,4,4,4,4,4,3,4,3
316,,21.0,3.703,12.889,3.96199999999999,1542.0,76.0,91.0,67.5,161.7,20.6,8.75,1,2,5,1,3,2,2,3,5,3,4,4
846,29.5,24.5,3.304,11.834,3.509,1918.0,76.5,98.0,75.0,177.5,7.4,9.0,3,3,4,4,3,3,3,3,2,4,3,3
454,,25.0,3.613,12.37,3.739,1728.0,77.5,98.5,74.0,159.4,7.1,9.0,1,3,4,2,3,3,3,3,2,4,4,4
407,,,3.219,11.735,3.605,1870.0,74.5,94.0,72.0,175.5,18.8,8.5,1,1,4,3,3,3,3,3,4,3,3,3
1230,29.0,25.0,3.596,12.3009999999999,4.031,1710.0,80.0,100.5,77.25,174.8,21.8,8.25,3,3,5,2,4,4,4,3,5,3,4,4
557,31.0,25.0,3.388,12.455,3.461,1891.0,77.25,98.5,75.25,168.4,7.3,8.75,3,3,3,4,3,3,4,3,2,3,4,3
613,,,3.464,11.71,3.4,1865.0,78.0,95.5,72.0,168.0,18.8,8.25,1,1,3,3,3,3,3,3,4,3,3,3
711,29.5,24.5,3.47,11.998,3.423,1893.0,77.0,100.5,75.75,215.0,13.0,9.5,3,3,3,4,3,4,4,5,3,4,3,4
840,31.5,24.5,3.537,12.225,3.269,1902.0,73.5,94.5,73.0,175.0,18.3,8.25,3,3,3,4,3,3,3,3,4,3,3,4
1005,29.0,24.5,3.557,14.107,3.888,1627.0,80.5,104.0,79.0,186.8,21.5,9.0,3,3,5,2,4,4,4,4,5,4,5,4
1064,31.0,23.0,3.538,12.119,3.356,1883.0,76.5,97.5,74.5,194.5,21.2,9.0,3,3,3,3,3,3,3,4,5,4,3,4
1248,33.5,27.5,3.41,12.113,3.561,1928.0,80.0,99.5,74.5,203.8,25.5,8.5,4,4,4,4,4,4,3,4,5,3,3,3
773,29.0,25.0,3.344,12.149,3.076,1962.0,76.0,96.5,72.0,166.0,15.7,9.5,3,3,2,4,3,3,3,3,4,4,3,3
788,29.0,23.5,3.445,12.447,3.348,1866.0,76.0,100.5,77.0,174.0,8.1,8.5,3,3,3,3,3,4,4,3,2,3,4,3
1004,36.0,26.5,3.327,11.0659999999999,3.411,2042.0,76.0,95.0,73.0,173.8,17.8,8.75,5,4,3,5,3,3,3,3,4,3,2,3
1364,28.5,26.0,3.532,12.588,4.099,1693.0,83.5,105.0,79.5,190.9,6.4,9.0,3,4,5,2,5,5,4,4,2,4,4,4
584,31.5,25.5,3.565,12.752,3.417,1855.0,83.0,102.5,76.5,169.3,19.6,9.25,3,3,3,3,4,4,4,3,4,4,4,4
1345,37.0,30.5,3.333,11.4829999999999,3.585,2014.0,77.0,95.0,73.0,156.9,7.6,8.25,5,5,4,4,3,3,3,3,2,3,2,3
690,29.0,23.0,3.466,11.442,3.123,1955.0,77.5,100.5,77.0,195.0,15.1,9.5,3,3,2,4,3,4,4,4,4,4,2,3
463,35.0,29.5,3.407,11.357,3.445,2022.0,81.0,101.5,78.5,223.2,24.9,8.75,4,5,3,4,4,4,4,5,5,3,2,3
403,37.5,31.5,3.346,10.359,3.473,2127.0,79.0,96.5,71.5,173.2,19.8,8.75,5,5,3,5,4,3,3,3,4,3,1,3
616,31.5,24.5,3.388,11.446,3.54699999999999,1934.0,77.25,97.0,72.25,149.0,7.8,8.5,3,3,4,4,3,3,3,2,2,3,2,3
308,30.0,24.0,3.554,12.549,3.045,1907.0,82.75,102.0,78.0,203.0,9.1,9.0,3,3,2,4,4,4,4,4,3,4,4,4
712,31.0,23.0,3.386,12.648,3.425,1870.0,78.0,99.0,75.5,156.0,6.2,9.25,3,3,3,3,3,4,4,3,2,4,4,3
1349,32.5,27.0,3.291,11.95,3.268,1996.0,79.0,102.5,77.5,186.0,18.0,9.5,4,4,3,4,4,4,4,4,4,4,3,3
647,33.0,29.5,3.207,11.515,3.43399999999999,2033.0,80.0,99.5,75.0,173.2,17.7,8.5,4,5,3,5,4,4,3,3,4,3,2,3
772,28.0,22.0,3.538,13.24,3.381,1766.0,81.5,105.5,79.0,203.0,23.2,9.5,2,2,3,3,4,5,4,4,5,4,5,4
907,33.0,26.0,3.39,11.726,2.914,2044.0,77.5,97.5,72.0,176.6,10.5,9.25,4,4,1,5,3,3,3,3,3,4,3,3
1340,28.5,24.0,3.592,11.847,3.46199999999999,1858.0,80.0,102.5,78.5,215.3,25.4,8.75,3,3,3,3,4,4,4,5,5,3,3,4
1059,24.5,22.5,,,,1838.0,,,,,,,1,2,1,3,1,1,1,1,1,1,1,1
1022,32.5,25.5,3.584,13.142,3.516,1811.0,81.5,104.5,79.0,226.2,12.5,8.75,4,3,4,3,4,4,4,5,3,3,5,4
918,28.0,22.5,3.991,12.828,3.67,1647.0,83.0,105.5,80.75,182.5,6.3,9.5,2,2,4,2,4,5,5,4,2,4,4,5
523,28.5,22.5,3.439,12.851,3.472,1808.0,71.5,91.5,69.5,162.0,15.1,8.75,3,2,3,3,2,2,2,3,4,3,4,3
536,23.5,18.0,4.062,14.478,3.99,1343.0,83.0,106.0,79.5,272.9,23.3,8.0,1,1,5,1,4,5,4,5,5,2,5,5
528,25.5,21.0,3.744,13.447,4.098,1543.0,76.0,99.0,74.0,176.4,11.9,8.5,2,2,5,1,3,4,3,3,3,3,5,4
1142,32.5,27.5,3.389,11.7329999999999,3.59,1942.0,80.0,99.5,76.0,185.3,20.9,9.0,4,4,4,4,4,4,4,4,5,4,3,3
1107,33.0,26.0,3.411,11.679,4.105,1805.0,77.5,96.0,73.5,176.0,16.2,9.0,4,4,5,3,3,3,3,3,4,4,3,3
1105,29.5,26.5,3.489,13.598,3.723,1742.0,84.0,106.5,81.0,211.5,27.5,9.0,3,4,4,2,5,5,5,5,5,4,5,4
1279,31.5,26.5,3.355,12.898,3.456,1883.0,79.0,102.5,78.5,227.0,24.7,9.5,3,4,3,3,4,4,4,5,5,4,4,3
1161,32.0,33.0,3.424,11.758,3.614,1957.0,70.0,92.5,71.25,152.8,10.8,8.25,4,5,4,4,2,2,3,3,3,3,3,3
254,31.0,24.0,3.406,11.615,3.357,1946.0,77.5,97.0,74.0,165.2,9.4,9.5,3,3,3,4,3,3,3,3,3,4,3,3
239,36.5,31.5,3.161,12.522,3.222,2049.0,78.0,97.5,72.0,176.0,18.4,10.0,5,5,2,5,3,3,3,3,4,5,4,3
1029,34.0,26.0,3.323,11.367,3.273,2027.0,72.0,94.0,70.5,142.0,11.6,9.0,4,4,3,5,2,3,3,2,3,4,2,3
259,35.5,26.0,3.425,12.003,3.502,1945.0,75.0,96.5,73.0,170.2,8.9,9.25,5,4,3,4,3,3,3,3,3,4,3,3
1036,38.0,29.0,3.2,11.114,3.397,2093.0,78.0,96.0,74.0,172.6,13.6,8.75,5,5,3,5,3,3,3,3,3,3,2,3
1435,35.5,30.5,3.321,12.924,3.649,1908.0,78.0,98.5,74.0,172.0,14.7,8.0,5,5,4,4,3,3,3,3,3,2,5,3
1506,36.0,29.0,3.481,12.513,3.941,1978.0,73.0,92.0,71.5,168.2,11.7,9.0,5,5,5,4,3,2,3,3,3,4,4,4
269,,21.0,3.795,12.34,4.667,1456.0,72.0,93.5,69.5,138.0,8.9,8.75,1,2,5,1,2,3,2,2,3,3,4,4
1388,,,3.579,11.876,3.371,1817.0,77.0,102.0,77.5,165.6,12.1,8.75,1,1,3,3,3,4,4,3,3,3,3,4
1373,33.5,26.0,3.3,12.728,3.463,1915.0,73.0,91.0,68.5,167.0,12.6,9.0,4,4,3,4,3,2,2,3,3,4,4,3
972,29.0,22.0,3.382,12.859,3.855,1732.0,73.0,94.5,70.0,185.6,13.1,9.0,3,2,5,2,3,3,3,4,3,4,4,3
729,32.5,26.5,3.462,12.126,3.181,1961.0,82.0,101.0,74.0,203.4,23.4,9.75,4,4,2,4,4,4,3,4,5,5,3,3
1481,29.0,22.0,3.712,12.464,3.296,1797.0,81.5,106.0,79.0,214.0,15.3,10.25,3,2,3,3,4,5,4,5,4,5,4,4
492,35.5,24.0,3.449,12.079,3.214,1968.0,73.5,92.0,69.0,139.2,6.3,8.0,5,3,2,4,3,2,2,2,2,2,3,3
1115,31.0,25.5,3.424,13.722,3.453,1806.0,86.0,105.0,79.75,200.0,14.3,10.0,3,3,3,3,5,5,4,4,3,5,5,3
218,36.5,30.0,3.288,12.914,3.428,1963.0,74.5,94.5,72.5,162.2,12.4,9.0,5,5,3,4,3,3,3,3,3,4,4,3
1498,31.5,25.5,3.492,12.408,3.325,1899.0,84.5,108.5,80.5,197.0,22.7,10.5,3,3,3,4,5,5,5,4,5,5,4,4
641,30.0,23.0,3.388,12.609,3.371,1873.0,81.75,105.0,78.5,204.8,10.8,9.0,3,3,3,3,4,5,4,4,3,4,4,3
1122,31.5,29.5,3.355,12.285,3.446,1945.0,81.5,108.5,81.5,195.0,18.8,10.0,3,5,3,4,4,5,5,4,4,5,4,3
838,34.5,28.0,3.671,12.105,3.624,1928.0,78.25,98.0,75.0,175.2,5.5,9.5,4,4,4,4,4,3,3,3,2,4,3,4
978,29.0,24.5,3.334,12.051,3.27,1933.0,75.0,95.0,71.0,164.0,16.8,,3,3,3,4,3,3,3,3,4,1,3,3
1286,33.5,27.0,2.95,10.719,3.30899999999999,2162.0,76.0,96.5,72.5,158.7,16.2,8.25,4,4,3,5,3,3,3,3,4,3,1,2
378,32.5,25.5,3.368,12.645,3.49399999999999,1894.0,80.5,101.5,76.0,200.5,17.8,8.25,4,3,3,4,4,4,4,4,4,3,4,3
300,36.0,30.5,3.296,12.316,3.644,1953.0,77.0,97.5,73.0,164.0,13.9,9.25,5,5,4,4,3,3,3,3,3,4,4,3
870,,,3.338,12.2209999999999,3.636,1778.0,85.5,106.5,82.0,232.1,27.1,9.5,1,1,4,3,5,5,5,5,5,4,3,3
1223,34.0,25.0,3.388,11.3129999999999,3.463,1983.0,77.0,100.5,76.5,185.6,8.7,9.0,4,3,3,4,3,4,4,4,2,4,2,3
1120,28.5,25.0,,,,1980.0,,,,,,,3,3,1,4,1,1,1,1,1,1,1,1
1346,30.5,26.0,3.2125,12.807,6.75899999999999,2095.0,70.0,90.0,69.5,151.2,13.9,8.5,3,4,5,5,2,2,2,2,3,3,4,3
1503,32.0,24.5,3.307,11.691,3.219,1992.0,79.0,101.5,75.0,167.0,16.2,9.0,4,3,2,4,4,4,3,3,4,4,3,3
667,39.5,27.0,,11.981,3.314,2032.0,78.0,98.5,74.0,163.8,8.4,8.5,5,4,3,5,3,3,3,3,2,3,3,1
663,35.0,28.0,3.339,12.372,3.542,1944.0,80.0,101.5,75.25,174.0,8.7,8.0,4,4,4,4,4,4,4,3,2,2,4,3
938,32.0,25.0,3.401,12.366,4.105,1702.0,83.5,104.5,78.25,202.0,26.7,9.0,4,3,5,2,5,4,4,4,5,4,4,3
704,33.5,26.5,3.265,11.671,3.506,1981.0,77.0,95.0,72.5,170.2,18.5,8.0,4,4,4,4,3,3,3,3,4,2,3,3
467,29.5,24.0,3.424,,3.404,1925.0,80.0,100.5,76.0,177.8,7.8,9.0,3,3,3,4,4,4,4,3,2,4,1,3
325,28.5,24.5,3.398,12.876,3.445,1838.0,77.5,99.0,74.5,161.0,11.3,9.25,3,3,3,3,3,4,3,3,3,4,4,3
1118,31.5,24.5,3.504,11.746,4.051,1773.0,79.0,100.0,77.0,180.4,15.6,9.5,3,3,5,3,4,4,4,3,4,4,3,4
592,26.0,25.0,3.327,12.475,3.512,1848.0,88.0,110.0,82.5,225.8,25.6,9.75,2,3,4,3,5,5,5,5,5,5,4,3
412,34.0,29.0,3.386,12.882,3.49899999999999,1937.0,79.0,101.5,75.5,184.6,8.7,8.5,4,5,3,4,4,4,4,4,2,3,4,3
652,26.0,21.0,3.871,13.032,3.392,1658.0,87.5,109.5,81.0,244.0,29.9,10.5,2,2,3,2,5,5,5,5,5,5,5,5
1451,32.0,26.5,3.199,11.383,3.415,2014.0,77.5,97.0,74.0,172.3,16.1,8.0,4,4,3,4,3,3,3,3,4,2,2,3
424,31.0,26.5,3.581,13.191,3.495,1809.0,74.0,95.0,73.0,197.4,11.9,8.25,3,4,3,3,3,3,3,4,3,3,5,4
626,33.5,26.0,3.572,12.622,3.405,1882.0,72.25,93.0,71.0,164.5,8.2,9.0,4,4,3,3,2,3,3,3,2,4,4,4
1052,31.0,27.0,3.443,12.377,3.516,1886.0,78.5,103.0,78.5,171.0,8.7,9.25,3,4,4,3,4,4,4,3,2,4,4,3
1020,30.0,26.5,4.091,12.965,3.742,1648.0,83.25,105.5,78.5,219.0,14.8,9.75,3,4,4,2,4,5,4,5,3,5,5,5
1494,31.5,28.0,3.433,11.499,3.222,2001.0,82.0,104.5,79.0,193.0,11.0,9.5,3,4,2,4,4,4,4,4,3,4,2,3
240,26.5,22.0,3.637,11.055,2.961,1935.0,78.0,98.0,74.5,190.0,13.7,9.75,2,2,2,4,3,3,3,4,3,5,2,4
272,32.5,27.0,3.148,12.674,3.23,1990.0,82.0,101.5,75.5,174.0,18.9,9.0,4,4,3,4,4,4,4,3,4,4,4,3
688,,29.0,3.352,13.165,3.597,1812.0,78.0,100.0,75.0,191.0,20.0,8.75,1,5,4,3,3,4,3,4,4,3,5,3
741,32.5,26.0,3.382,11.661,3.426,1965.0,76.0,97.0,72.75,173.8,7.8,8.75,4,4,3,4,3,3,3,3,2,3,3,3
360,31.5,23.5,,,,2010.0,,,,,,,3,3,1,4,1,1,1,1,1,1,1,1
247,26.0,23.0,3.424,13.2809999999999,3.606,1746.0,81.5,106.0,81.25,235.0,15.3,9.0,2,3,4,2,4,5,5,5,4,4,5,3
611,34.5,27.5,3.192,11.948,3.119,2060.0,80.5,103.5,79.0,162.0,13.1,9.0,4,4,2,5,4,4,4,3,3,4,3,3
1099,26.5,21.5,3.459,13.472,3.23,1768.0,78.5,100.5,75.5,216.0,13.3,9.25,2,2,3,3,4,4,4,5,3,4,5,3
971,34.0,30.0,3.375,12.922,3.322,1948.0,83.0,104.0,77.0,237.0,29.4,9.75,4,5,3,4,4,4,4,5,5,5,5,3
873,33.0,27.0,3.283,12.41,3.368,1959.0,78.0,96.5,78.5,162.0,17.8,8.0,4,4,3,4,3,3,4,3,4,2,4,3
650,31.0,25.5,,,,2040.0,,,,,,,3,3,1,5,1,1,1,1,1,1,1,1
995,33.0,23.5,3.554,12.809,3.441,1845.0,83.5,102.0,76.0,195.6,10.9,9.5,4,3,3,3,5,4,4,4,3,4,4,4
363,35.0,38.0,3.447,11.613,3.425,2048.0,77.5,97.5,73.75,163.0,16.4,8.5,4,5,3,5,3,3,3,3,4,3,3,3
1320,,,3.575,12.197,3.708,1677.0,81.5,102.5,77.0,167.0,17.3,9.25,1,1,4,2,4,4,4,3,4,4,3,4
538,32.5,26.5,3.468,13.308,3.213,1883.0,79.0,100.0,75.0,181.0,8.5,8.25,4,4,2,3,4,4,3,4,2,3,5,4
245,29.0,24.5,3.461,12.5159999999999,3.799,1778.0,84.5,108.0,82.5,194.6,19.7,9.25,3,3,5,3,5,5,5,4,4,4,4,3
1042,33.5,27.5,3.376,12.069,3.457,1957.0,74.0,97.0,73.25,168.4,6.6,8.0,4,4,3,4,3,3,3,3,2,2,3,3
783,31.5,,3.376,12.574,3.541,1841.0,75.5,97.5,75.25,146.2,6.0,8.5,3,1,4,3,3,3,4,2,2,3,4,3
1428,27.0,21.5,3.326,13.281,3.552,1758.0,77.25,99.0,76.0,156.8,6.6,9.25,2,2,4,3,3,4,4,3,2,4,5,3
953,32.5,23.0,3.425,12.52,3.84899999999999,1789.0,67.5,84.0,64.5,150.6,9.6,8.0,4,3,5,3,1,1,1,2,3,2,4,3
949,32.5,25.0,3.489,12.266,3.164,1939.0,76.0,96.5,73.0,186.0,17.8,9.0,4,3,2,4,3,3,3,4,4,4,4,4
587,30.5,25.0,3.523,12.073,3.162,1928.0,81.0,106.5,79.0,172.0,16.1,9.5,3,3,2,4,4,5,4,3,4,4,3,4
606,35.0,29.5,3.335,11.522,2.957,2102.0,79.5,99.5,74.5,163.4,7.6,9.25,4,5,2,5,4,4,3,3,2,4,2,3
642,34.5,26.5,3.366,11.747,3.41899999999999,1984.0,78.5,99.0,74.5,162.9,6.3,8.25,4,4,3,4,4,4,3,3,2,3,3,3
976,35.0,28.5,,,,2178.0,,,,,,,4,4,1,5,1,1,1,1,1,1,1,1
354,31.5,26.0,3.5,12.06,3.341,1924.0,82.0,100.5,76.5,173.2,12.3,9.25,3,4,3,4,4,4,4,3,3,4,3,4
547,29.5,23.5,3.496,12.704,3.419,1832.0,82.0,104.0,77.0,216.0,9.0,9.5,3,3,3,3,4,4,4,5,3,4,4,4
608,31.0,23.5,3.358,11.96,3.251,1944.0,73.0,94.5,72.0,160.0,6.2,8.75,3,3,3,4,3,3,3,3,2,3,3,3
984,37.5,27.5,3.386,,3.76899999999999,1939.0,82.5,102.0,76.25,183.8,8.2,9.5,5,4,4,4,4,4,4,4,2,4,1,3
1487,31.0,25.0,3.351,11.64,3.384,1958.0,83.0,105.0,79.0,188.4,19.2,9.75,3,3,3,4,4,5,4,4,4,5,3,3
1471,30.0,24.5,3.376,12.8009999999999,3.601,1834.0,72.5,95.0,73.5,177.6,10.5,8.5,3,3,4,3,2,3,3,3,3,3,4,3
1308,36.5,31.5,3.369,,3.393,2068.0,81.5,103.0,79.5,194.7,20.0,8.25,5,5,3,5,4,4,4,4,4,3,1,3
775,32.0,23.0,3.363,12.182,3.773,1835.0,79.5,101.0,76.0,182.3,19.8,8.0,4,3,4,3,4,4,4,4,4,2,3,3
1030,37.5,33.0,3.344,11.449,3.26,2085.0,75.75,97.5,74.5,165.3,6.8,7.5,5,5,3,5,3,3,3,3,2,1,2,3
1031,37.0,32.5,3.389,11.817,3.553,2000.0,77.0,95.0,72.5,157.5,12.6,9.0,5,5,4,4,3,3,3,3,3,4,3,3
1272,31.5,25.5,3.428,12.279,3.91,1794.0,83.5,105.5,76.5,213.0,24.3,10.0,3,3,5,3,5,5,4,5,5,5,4,3
597,27.5,23.0,3.966,13.358,3.779,1593.0,80.5,105.5,81.5,205.9,10.9,9.0,2,3,4,1,4,5,5,4,3,4,5,5
1378,42.0,36.5,3.553,12.701,3.528,1974.0,72.5,79.0,71.5,178.9,12.4,7.0,5,5,4,4,2,1,3,3,3,1,4,4
379,35.5,29.0,3.269,10.777,2.963,2165.0,74.0,94.0,71.5,166.0,10.2,9.5,5,5,2,5,3,3,3,3,3,4,1,3
470,39.0,30.5,3.247,11.537,3.394,2135.0,75.5,97.5,75.5,172.0,7.0,8.5,5,5,3,5,3,3,4,3,2,3,2,3
981,29.0,27.5,3.469,12.152,3.506,1929.0,84.0,105.0,83.0,196.0,10.3,8.75,3,4,4,4,5,5,5,4,3,3,3,4
645,32.5,26.0,3.333,12.116,3.65,1903.0,73.5,92.5,71.5,179.0,21.5,9.0,4,4,4,4,3,2,3,3,5,4,3,3
233,32.0,25.0,3.357,11.677,3.009,2022.0,77.5,97.0,75.5,186.6,6.6,8.0,4,3,2,4,3,3,4,4,2,2,3,3
914,30.5,27.5,3.43,12.919,3.353,1890.0,80.5,103.0,79.0,168.1,4.0,8.5,3,4,3,3,4,4,4,3,2,3,5,3
1377,30.0,24.0,3.491,12.219,3.498,1857.0,72.5,92.5,70.0,134.6,6.2,8.25,3,3,3,3,2,2,3,2,2,3,3,4
573,35.5,30.5,3.223,12.666,3.67,1938.0,80.0,100.5,77.5,190.5,14.9,9.0,5,5,4,4,4,4,4,4,3,4,4,3
958,33.5,24.5,3.55,11.855,3.536,1896.0,84.0,106.0,79.0,196.5,21.9,9.75,4,3,4,4,5,5,4,4,5,5,3,4
1063,40.5,31.0,3.162,11.898,3.47,2070.0,76.0,94.0,71.5,171.1,16.5,8.5,5,5,3,5,3,3,3,3,4,3,3,3
1271,28.0,24.0,3.625,12.235,3.304,1846.0,75.5,98.5,75.0,150.0,12.5,9.5,2,3,3,3,3,3,3,2,3,4,3,4
495,,,3.324,11.885,3.22899999999999,1938.0,,,,,,,1,1,3,4,1,1,1,1,1,1,3,3
306,37.0,29.5,,12.069,3.526,2073.0,80.5,101.0,75.5,185.9,8.0,9.5,5,5,4,5,4,4,4,4,2,4,3,1
673,31.5,25.0,3.576,12.997,3.42,1827.0,73.5,92.5,70.5,134.0,8.6,9.0,3,3,3,3,3,2,3,2,2,4,5,4
808,28.0,21.5,3.647,12.364,3.285,1805.0,77.0,100.0,75.0,196.0,14.3,9.0,2,2,3,3,3,4,3,4,3,4,4,4
1263,32.0,24.5,3.485,12.258,3.699,1839.0,78.0,100.0,77.5,185.1,17.3,8.75,4,3,4,3,3,4,4,4,4,3,4,4
314,34.0,27.0,3.249,12.109,3.034,2046.0,72.5,95.5,73.5,168.4,6.9,9.0,4,4,2,5,2,3,3,3,2,4,3,3
1066,30.0,22.0,3.488,13.335,3.555,1754.0,68.0,87.5,67.0,129.0,7.3,8.0,3,2,4,2,2,2,2,2,2,2,5,4
839,29.5,25.5,3.256,11.767,3.521,1935.0,74.5,95.5,73.5,157.0,7.0,8.0,3,3,4,4,3,3,3,3,2,2,3,3
253,24.5,20.5,3.601,12.675,4.141,1578.0,80.0,103.0,79.0,200.3,26.3,8.5,1,2,5,1,4,4,4,4,5,3,4,4
1049,35.0,28.0,3.261,11.585,3.25,2053.0,75.0,96.0,74.0,158.0,12.3,9.25,4,4,3,5,3,3,3,3,3,4,3,3
294,32.5,26.5,3.562,12.689,3.558,1848.0,77.0,96.5,71.5,172.6,15.7,8.5,4,4,4,3,3,3,3,3,4,3,4,4
376,31.0,24.5,3.447,11.0279999999999,3.37,1979.0,79.0,100.5,78.0,198.2,19.9,9.75,3,3,3,4,4,4,4,4,4,5,2,3
327,38.0,27.5,3.278,12.157,3.537,1978.0,80.5,99.5,77.5,245.8,29.2,9.5,5,4,4,4,4,4,4,5,5,4,3,3
358,34.0,27.5,3.355,11.366,3.478,2002.0,81.5,101.5,77.5,196.0,8.5,9.5,4,4,3,4,4,4,4,4,2,4,2,3
372,33.5,28.0,3.547,12.367,3.507,1895.0,74.5,96.0,73.0,162.0,21.1,8.75,4,4,4,4,3,3,3,3,5,3,4,4
1421,29.5,23.5,3.459,12.397,3.779,1782.0,76.5,100.0,75.5,214.0,25.2,9.75,3,3,4,3,3,4,4,5,5,5,4,3
1513,31.5,25.0,3.223,11.68,3.291,1997.0,77.0,99.0,75.5,190.5,18.7,8.5,3,3,3,4,3,4,4,4,4,3,3,3
684,28.5,21.0,3.359,12.813,3.355,1829.0,82.0,107.0,82.0,217.2,23.1,8.75,3,2,3,3,4,5,5,5,5,3,4,3
518,31.5,26.5,3.262,11.234,3.555,1984.0,77.0,96.5,74.0,166.8,15.9,8.75,3,4,4,4,3,3,3,3,4,3,2,3
